Index,Actual Fair Difference,Influence Fair Difference
3480,-5.752352930099569e-08,-7.06979980120983e-08
3481,1.0694687969659e-06,1.0497005383195507e-06
3482,-4.18461035032458e-05,-4.17178807824259e-05
3483,1.870891971481048e-05,1.8678068935388823e-05
3484,8.243981236555342e-08,4.117806232954085e-08
3485,3.337082126880775e-06,3.3224713681644657e-06
3486,-3.235501291681819e-05,-3.228255235654194e-05
3487,3.69110847510401e-05,3.6765891430675144e-05
3488,1.9903683519006954e-05,1.983148730623569e-05
3489,3.256363445047761e-05,3.229757331417731e-05
3490,7.807874473075849e-07,7.317904124947577e-07
3491,3.705448505719744e-05,3.694974809098728e-05
3492,6.38462551327823e-07,6.212215506624416e-07
3493,8.281785812691567e-09,-5.073515600874668e-09
3494,-1.8901503366364203e-06,-1.9029803919892012e-06
3495,-5.853541950084917e-05,-5.827605992139391e-05
3496,1.0789032325875247e-07,8.095031269352465e-08
3497,5.111679886871112e-06,5.070498753869704e-06
3498,-1.3448984666486474e-05,-1.3466389160591304e-05
3499,-6.821422913111386e-06,-6.754542861630465e-06
3500,3.2631244486436284e-05,3.254792851979511e-05
3501,-2.1516093683393578e-05,-2.1478724919639782e-05
3502,-4.907053520153415e-05,-4.8473678626394596e-05
3503,-2.633641010163501e-06,-2.6413601596916213e-06
3504,-2.2430273892065644e-05,-2.2419830349633056e-05
3505,2.0074474527120856e-08,-7.687159397368614e-11
3506,1.879822275618892e-07,1.529551078836403e-07
3507,3.3216024292181956e-06,3.2721583878852355e-06
3508,4.7068544495321163e-07,4.447695489696445e-07
3509,-7.2535210758784e-05,-7.223205678356893e-05
3510,2.571125327144319e-06,2.517869751741516e-06
3511,-4.214170013525087e-05,-3.972251542415249e-05
3512,6.681097189098484e-06,6.5756533176615975e-06
3513,-1.3955100786056107e-07,-1.551814187080077e-07
3514,5.2014899609709175e-09,-1.1437103397519843e-08
3515,1.6985719400453014e-07,1.5860772420767757e-07
3516,1.3348375643651433e-05,1.3276141745229315e-05
3517,6.619113146477673e-08,4.735104196111234e-08
3518,1.4453150873339204e-05,1.4408198919597582e-05
3519,-9.602067443703621e-05,-9.51508259677241e-05
3520,3.01924388582675e-05,2.9993576425060206e-05
3521,-2.294961799048645e-05,-2.2897765929616634e-05
3522,-6.463050801597259e-06,-6.494642860793966e-06
3523,2.5127782656564346e-05,2.5154780137687046e-05
3524,-3.7647209188973463e-07,-3.611957224851415e-07
3525,-8.956270634391528e-05,-8.845266333763582e-05
3526,2.2489095386851732e-05,2.232017831121879e-05
3527,2.188008361775351e-05,2.1789771006501567e-05
3528,8.219716773893992e-08,6.361314279635511e-08
3529,2.2843877206468743e-05,2.2727842682332816e-05
3530,-3.257749683988065e-06,-3.258046858727058e-06
3531,-1.897666956629518e-05,-1.8898915952952873e-05
3532,1.8846530968730235e-05,1.8803258413721868e-05
3533,2.0752632473586274e-08,3.1121896868130487e-09
3534,-4.441486978978837e-06,-4.4556229989348355e-06
3535,-3.348452395357526e-07,-3.453384752461555e-07
3536,2.622026584614412e-05,2.6173663819045825e-05
3537,-2.6572804779911863e-06,-2.643024786977563e-06
3538,-5.099916895640044e-05,-4.751386073984496e-05
3539,-2.6880018551223017e-05,-2.6803222516593913e-05
3540,6.714768699400686e-08,4.0646694199261214e-08
3541,8.04740396542769e-09,-2.068467279113603e-08
3542,-8.402647938554608e-07,-8.658847103150427e-07
3543,1.4447855334331905e-07,1.2965747982782338e-07
3544,1.6635214497018325e-05,1.6603455000039053e-05
3545,8.326813247039322e-05,8.259372407358917e-05
3546,2.6380587345858908e-05,2.608138420494129e-05
3547,3.512623286683336e-08,1.57783488123178e-08
3548,-2.8180825101087326e-05,-2.809426326456529e-05
3549,-6.680032599626351e-06,-6.666822690760065e-06
3550,-7.162119457337912e-06,-7.161377878540609e-06
3551,-8.503310611196468e-09,-1.6309727218146236e-08
3552,-1.4592940966728918e-08,-2.1722344890573665e-08
3553,6.605147748112161e-06,6.569095904712722e-06
3554,9.747934957116122e-06,9.697054166125426e-06
3555,-1.3555381511709541e-08,-1.3470293050046252e-08
3556,3.1450482607109365e-08,-1.3502813358303968e-10
3557,-4.016802247652773e-06,-4.020152434933078e-06
3558,3.5772821470603233e-06,3.5196744283731946e-06
3559,2.1413693779281928e-05,2.1326878601451103e-05
3560,4.94794694105849e-09,-7.226236644597306e-09
3561,-3.91791972365052e-06,-3.913923377298889e-06
3562,2.9136946075314363e-06,2.8965309058947886e-06
3563,-8.495471041092273e-07,-8.7805570389764e-07
3564,-2.8600275941981224e-06,-2.8522961900270713e-06
3565,-1.632079557056798e-07,-1.8269326337945645e-07
3566,5.139647443752615e-08,3.868953772131976e-08
3567,-1.1582988276304107e-06,-1.176864103531144e-06
3568,-1.4802800972768537e-06,-1.5037160848099892e-06
3569,6.042042992898677e-06,5.875663571103027e-06
3570,0.00014359699185670372,0.0001424887140335217
3571,-1.9115727369789504e-05,-1.9045940701499103e-05
3572,-2.872323221031481e-05,-2.8551161650346044e-05
3573,3.46462751543708e-08,2.673716767122017e-09
3574,-8.865528548340773e-06,-8.877101039487302e-06
3575,1.1833287373308465e-06,1.1653400286970766e-06
3576,-1.109777398461409e-05,-1.1076350520442414e-05
3577,-1.0349054861580331e-05,-1.0354830967718232e-05
3578,-2.2023620856737036e-05,-2.200516139585972e-05
3579,-1.2029328545215545e-06,-1.2443673267539802e-06
3580,0.00014977471641536289,0.00014804589684621472
3581,-8.726966042482687e-06,-8.680914306164059e-06
3582,-1.3795220910606254e-06,-1.3924135629497614e-06
3583,-1.8020352599013023e-07,-1.8785188995777038e-07
3584,-5.8892430339629875e-06,-5.882955593279597e-06
3585,0.00010644250830482704,0.0001041212680184935
3586,4.3928255460568e-05,4.372900665151694e-05
3587,3.1402869165031433e-06,3.1299393622640186e-06
3588,-8.122644862329498e-06,-8.130808033884601e-06
3589,-3.2137843095081386e-06,-3.2263421132082766e-06
3590,-4.167755918160765e-08,-6.21537843131211e-08
3591,1.357378074370863e-05,1.3426393285889657e-05
3592,-9.330318920641734e-06,-9.338077341507572e-06
3593,-2.5554549321349374e-05,-2.5390482324840175e-05
3594,-2.7889140002457236e-05,-2.7625228901292093e-05
3595,2.0946342044192434e-07,1.588633959463364e-07
3596,3.2449217160307464e-05,3.236131321498292e-05
3597,-1.921097004087269e-06,-1.939095105152538e-06
3598,2.0014352635322474e-05,1.9891055484065245e-05
3599,-2.794062539995812e-05,-2.7851958623874005e-05
3600,2.0731446906452344e-05,2.0603234756389183e-05
3601,-3.833848965129061e-06,-3.8143494053753872e-06
3602,2.9381726819238674e-05,2.9085199164238585e-05
3603,-1.0588419459833798e-06,-1.068535762120949e-06
3604,-3.2921835935173505e-07,-3.4388991064669767e-07
3605,-1.5036320432038064e-05,-1.4263129358526161e-05
3606,3.483056085773484e-07,3.3209903814710397e-07
3607,-6.981181499554623e-08,-9.530433621211618e-08
3608,3.256384900229836e-06,3.204334206580951e-06
3609,-3.902811899270109e-05,-3.854154551957213e-05
3610,1.4383380888105535e-05,1.4205587985115951e-05
3611,-2.0242225160310712e-05,-2.0163462523684354e-05
3612,-9.113281537742601e-06,-9.107067799226763e-06
3613,3.097216139141823e-06,3.0550796550177824e-06
3614,-3.360080588210579e-07,-3.432488331675925e-07
3615,1.1965535397506777e-06,1.1747042435569902e-06
3616,4.0246258453668915e-07,3.8503071270857333e-07
3617,1.2282366267879485e-05,1.2206016605753508e-05
3618,8.362546044526908e-09,-3.522827166896493e-09
3619,5.9126297080602797e-08,4.841595132369246e-08
3620,6.537408519524668e-07,6.505751740646828e-07
3621,-6.3776813830074275e-09,-1.525616782310388e-08
3622,-2.451115187740438e-05,-2.4046940142914822e-05
3623,-2.510029672556091e-05,-2.5071956404582552e-05
3624,3.1928976848560886e-06,3.163489543238629e-06
3625,1.4592893832210407e-07,1.2304097904539e-07
3626,-1.4795758110752733e-05,-1.4718441499173697e-05
3627,1.1904770391701902e-08,-2.1280871836867135e-09
3628,-4.451270116112571e-07,-4.5183071972804944e-07
3629,-2.3482451005918392e-07,-2.55428813109088e-07
3630,-7.546125278523608e-05,-7.532664622438896e-05
3631,7.133324181340939e-09,-1.0235036670073248e-08
3632,1.8174797672465548e-05,1.810285648563799e-05
3633,-4.1331699779378894e-07,-4.218613906484483e-07
3634,-3.648018536972497e-05,-3.613352498818552e-05
3635,1.2566468147179322e-06,1.2460975147629102e-06
3636,7.382643277487055e-05,7.350599629824347e-05
3637,-6.93208519142452e-07,-7.004735908013633e-07
3638,6.943638666823126e-08,5.804246207660985e-08
3639,-9.595566603515238e-07,-9.488887290448062e-07
3640,1.316214217894629e-06,1.300549819222315e-06
3641,8.773689680210972e-05,8.747024260213895e-05
3642,1.6889220078031286e-08,-6.9321830732525715e-09
3643,-6.045092340589697e-07,-6.179648367309476e-07
3644,2.6460678479500732e-05,2.6183373311216487e-05
3645,1.9215954773499355e-05,1.917058029114952e-05
3646,-5.299518105322809e-06,-5.295833308450852e-06
3647,-7.44488008685984e-07,-7.587175718177503e-07
3648,1.1214689399352551e-08,-7.440005624563413e-10
3649,1.9481240816993095e-05,1.9438768531341467e-05
3650,2.217197696818829e-05,2.2107789703449738e-05
3651,-5.518583414132472e-07,-5.693026259041306e-07
3652,-7.637399549337287e-05,-7.519977096392041e-05
3653,-7.078919919190074e-06,-7.000851791341057e-06
3654,-6.580265954320152e-05,-6.566750249533242e-05
3655,3.3651110109556015e-07,3.217912947384508e-07
3656,5.817915436079346e-07,5.669265718035913e-07
3657,4.746319513027064e-06,4.715420065956882e-06
3658,-1.884844103011707e-05,-1.8693680635009876e-05
3659,-1.4132218237539185e-05,-1.4121152588167364e-05
3660,-8.068409678446686e-05,-8.05353951860407e-05
3661,-1.2954087032696071e-05,-1.2936282761610717e-05
3662,-6.675892157137486e-07,-6.75012037435953e-07
3663,-1.323622569843197e-05,-1.3186759962956647e-05
3664,-9.118321690204656e-07,-8.740444859344037e-07
3665,-5.849949694117229e-05,-5.818719039032063e-05
3666,-1.1722963530247377e-05,-1.1713615248671353e-05
3667,-2.819460765099424e-05,-2.807802289098007e-05
3668,-3.680157917296256e-08,-4.360964532273741e-08
3669,6.363748333007568e-05,6.334640200922085e-05
3670,1.686570903125517e-05,1.6810984892474847e-05
3671,2.7221833937773887e-05,2.709345533110811e-05
3672,1.3733752233902052e-05,1.3668808492740808e-05
3673,6.900532986964247e-07,6.729231227564683e-07
3674,-1.3166747074855323e-06,-1.3395397008501787e-06
3675,-4.566556715265846e-05,-4.5410257616203774e-05
3676,2.257939483729654e-05,2.2430294316947208e-05
3677,5.438517609035465e-06,5.406202782578145e-06
3678,-1.6051640958081315e-06,-1.6093816710118107e-06
3679,6.763113209462546e-06,6.611152033498535e-06
3680,-3.480552263990244e-05,-3.462290346696218e-05
3681,2.253150364939227e-05,2.2480124306268077e-05
3682,-4.7324822061156624e-08,-6.477800277313002e-08
3683,-3.136897263567029e-05,-3.129132961672166e-05
3684,7.095194760137202e-06,7.058891786044944e-06
3685,1.493388255674466e-05,1.4876480203362429e-05
3686,2.8096020358053808e-05,2.7953850607105027e-05
3687,1.910101754543092e-08,4.875930176912998e-09
3688,-7.417084731731194e-06,-7.309229060192328e-06
3689,-6.303843587962543e-05,-6.295500619592341e-05
3690,2.4871258965386556e-05,2.4808405893045954e-05
3691,3.636755687147497e-05,3.6264600525766644e-05
3692,-2.0378078687766088e-05,-2.0155926361888287e-05
3693,2.4097997205374533e-05,2.398581792189304e-05
3694,-1.2969369629356464e-06,-1.3116271174536387e-06
3695,-4.4829802202384084e-05,-4.467405619059308e-05
3696,-1.3882200227410824e-06,-1.4004901427862317e-06
3697,5.467396351099829e-06,5.420268213556182e-06
3698,-3.8925140724899165e-05,-3.874432219347336e-05
3699,-4.0613078111650935e-07,-4.184355242859147e-07
3700,2.039235976356024e-05,2.0285903867039215e-05
3701,-1.9007676201943102e-05,-1.881786243305042e-05
3702,-2.2006984057965084e-05,-2.1977242145566364e-05
3703,-5.913201564788917e-06,-5.886667583907439e-06
3704,2.0337515578755516e-05,2.0243856254396704e-05
3705,-2.091132523357464e-05,-2.064563619458365e-05
3706,-0.00013141409443831464,-0.0001311229847175171
3707,-2.488630685043569e-05,-2.4852490355891375e-05
3708,-3.3970401491778546e-08,-4.8211576185730263e-08
3709,-2.3474101562559468e-07,-2.4821040714712387e-07
3710,-6.326462356487372e-07,-6.466884839946435e-07
3711,1.3303152304744437e-07,8.964832032015177e-08
3712,4.5533572676781375e-06,4.53034819602763e-06
3713,2.0847782555843963e-08,-2.373352935564971e-10
3714,-6.26318268193149e-07,-6.537591346876134e-07
3715,1.0863453806381207e-05,1.0762324768255825e-05
3716,3.168569520167752e-05,3.159899780960225e-05
3717,-3.1073452888552566e-07,-3.3757392478258413e-07
3718,-1.0169886960897934e-06,-1.0373403619167992e-06
3719,6.442383970739485e-07,6.189414641522607e-07
3720,-1.9676516069877525e-05,-1.9411669357465093e-05
3721,-2.582860604838366e-07,-2.675708465918803e-07
3722,1.1719786941477572e-06,1.1523543611881782e-06
3723,-3.413130111873386e-08,-6.039819949852707e-08
3724,-5.3346335859405514e-05,-5.327329454857016e-05
3725,2.9408512526696295e-05,2.949796163027229e-05
3726,1.5690569571957802e-06,1.5610517748787613e-06
3727,-2.0903958344253848e-05,-2.084523365453266e-05
3728,-1.027849715284912e-06,-1.0366409539330688e-06
3729,2.3646690576528684e-05,2.3462966540577443e-05
3730,2.144675909837579e-06,2.117492005802524e-06
3731,-2.4998249007007756e-05,-2.4794498010943865e-05
3732,1.1453384184512139e-05,1.1156300977211224e-05
3733,1.0042807381760444e-05,9.928517475936942e-06
3734,-2.1542021827469782e-07,-2.2948988078588608e-07
3735,9.749617756849016e-06,9.641397675360447e-06
3736,6.43563407010106e-08,4.6271527386063314e-08
3737,4.083339873134362e-05,4.056170570907345e-05
3738,2.1719952807863763e-05,2.1614459476427565e-05
3739,-3.297015025993666e-07,-3.5170620077212606e-07
3740,1.1873842448162364e-07,1.0705989018260265e-07
3741,-4.264010036669763e-06,-4.259266811849186e-06
3742,1.636071264546346e-05,1.6210726708752798e-05
3743,-3.2999198305572186e-06,-3.3040693930144357e-06
3744,6.797122429022529e-05,6.74658704076239e-05
3745,-5.851759066002882e-05,-5.845690350341707e-05
3746,1.4801602953112836e-05,1.4641433085299247e-05
3747,7.166117115320336e-06,7.1196090524682015e-06
3748,-6.728249995480162e-06,-6.724157624494784e-06
3749,-2.9200404564833082e-05,-2.9098415728562345e-05
3750,1.9483549573706682e-07,1.792171014374031e-07
3751,3.239698527501833e-07,3.037222646026264e-07
3752,8.465732703744067e-08,7.7787150416119e-08
3753,4.565222123842361e-05,4.537337601827519e-05
3754,5.351275741244388e-05,5.276818161951054e-05
3755,-1.1515015599261602e-05,-1.1395530417043866e-05
3756,-6.145285444125737e-07,-6.366338901253658e-07
3757,-8.502120731335161e-07,-8.582331665468573e-07
3758,2.759284770670334e-07,2.527081594047697e-07
3759,-1.3792981639615398e-05,-1.3701948883120755e-05
3760,-6.720692020123487e-07,-6.846542737837494e-07
3761,7.95855423058045e-06,7.9180470414855e-06
3762,-2.3191590255156047e-05,-2.3093465602210728e-05
3763,6.662894402875708e-08,5.61287223234435e-08
3764,-8.751970770881634e-07,-8.945989152358976e-07
3765,7.955876163284747e-06,7.8723292547259e-06
3766,-5.7451926184226565e-06,-5.725118339559661e-06
3767,8.710447231496943e-06,8.682664689213385e-06
3768,1.1451701225823063e-05,1.1241789737160215e-05
3769,-3.1554459994920236e-07,-3.218505619396705e-07
3770,-2.335520685936565e-05,-2.2342639883802334e-05
3771,-3.530378921928756e-05,-3.4992451202878384e-05
3772,3.7410740180376933e-05,3.731355561478053e-05
3773,0.0001973113131094606,0.000195027892197491
3774,1.963949435140888e-05,1.948925580376024e-05
3775,-5.858180633644405e-07,-6.044255305828048e-07
3776,2.0651788486536482e-05,2.052558272865018e-05
3777,1.1852132999590204e-05,1.1832212301526393e-05
3778,-1.1128960097916973e-07,-1.1795344787742656e-07
3779,-2.9348904244219653e-05,-2.9194970183615478e-05
3780,6.638175006665192e-05,6.58513387040774e-05
3781,-9.634612890829786e-07,-9.831993989976232e-07
3782,-1.4761250730077613e-07,-1.5853511160147247e-07
3783,1.2199629068065931e-07,1.1277182234955204e-07
3784,-7.658661212217588e-06,-7.666623036569143e-06
3785,1.649153710667206e-05,1.638686934515399e-05
3786,4.446058158874555e-05,4.4548075118874053e-05
3787,9.607442265402444e-05,9.315418184983434e-05
3788,2.2094804227962284e-05,2.1842985224599083e-05
3789,5.008692183783303e-07,4.7307234414986503e-07
3790,5.3589332373094045e-05,5.333629477668407e-05
3791,2.1178521741882506e-08,6.481016259247659e-09
3792,3.946407180430156e-05,3.937080165014906e-05
3793,-9.851843979502561e-09,-2.6327988747315288e-08
3794,2.8391868838739676e-06,2.815698776557955e-06
3795,-1.43981928754644e-05,-1.4357829557997429e-05
3796,-1.3576896883027434e-05,-1.3559450981359324e-05
3797,-1.5718174487810987e-06,-1.603233298518834e-06
3798,-4.672384094073223e-07,-4.951010650725495e-07
3799,4.319643395256367e-06,4.277362019130935e-06
3800,3.6432737286096195e-05,3.629312770258913e-05
3801,2.062047037776349e-05,2.056875357307702e-05
3802,-1.6130087927612724e-05,-1.6079249251965015e-05
3803,-1.3906885465431174e-07,-1.5050191341171858e-07
3804,-1.803393695631872e-05,-1.790758619356271e-05
3805,2.651339051734647e-05,2.6425527660152167e-05
3806,-5.371659710318166e-06,-5.388865006704627e-06
3807,1.660128146063755e-08,4.6173362361360526e-10
3808,1.965015343213805e-05,1.9377326402600648e-05
3809,6.896045516097127e-06,6.83629741404663e-06
3810,-4.05357168789533e-06,-4.030999092367643e-06
3811,5.503545004448274e-06,4.986628139237316e-06
3812,2.7445502732093008e-05,2.7226208218974624e-05
3813,-3.242824095361918e-07,-3.351942353020193e-07
3814,3.7877610045200516e-05,3.770358233471591e-05
3815,-8.083810596032359e-05,-7.694826024503788e-05
3816,2.0624565377519444e-05,2.056875357307702e-05
3817,3.1445871512270074e-07,2.9984121334226756e-07
3818,1.8311200389808935e-05,1.8272843322372906e-05
3819,-3.2568659281140278e-06,-3.2600808618734712e-06
3820,2.459607129079444e-08,1.4803825939887153e-08
3821,4.670603744899582e-06,4.63770933370995e-06
3822,2.7968799054534088e-08,-2.051269782895688e-09
3823,-4.700791189693465e-06,-4.6946189917027696e-06
3824,4.276586037410546e-06,4.237506150727217e-06
3825,3.066943365936936e-10,-2.267402589480399e-08
3826,6.077787301217441e-08,2.8375924803580515e-08
3827,-3.894175842900083e-09,-1.4321446368676715e-08
3828,8.730963751979459e-08,6.787158866000373e-08
3829,-3.110768319047885e-07,-3.204317106429842e-07
3830,2.660680519717129e-05,2.6507549408261025e-05
3831,-1.1612790074555512e-06,-1.1821904820570846e-06
3832,8.029251157282147e-07,7.891260474204419e-07
3833,-5.4174301766851674e-05,-5.3941551969405015e-05
3834,4.552543362512651e-06,4.506321618303398e-06
3835,-9.486522941129505e-05,-9.444072561020182e-05
3836,2.863344875009277e-06,2.8235572068965983e-06
3837,-9.55680529879377e-07,-9.690249749213272e-07
3838,1.5578208306665786e-07,1.4688796767002532e-07
3839,1.8568329041013243e-08,-1.9498699911427113e-09
3840,-3.4899345564942674e-05,-3.4865341002132116e-05
3841,-9.016392786664884e-06,-9.004481714488637e-06
3842,-7.633081754165882e-07,-7.964183896653519e-07
3843,-4.109592776763149e-05,-4.0823570330002814e-05
3844,-4.2911746304857834e-05,-4.276729307031492e-05
3845,4.098847164457631e-08,1.2146270473852596e-08
3846,1.1209647154952762e-08,-2.6135598301188113e-09
